Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84
Torre Iberdrola,"Su impactante diseño, en forma triángulo isósceles con las puntas ligerament...",Patrimonio cultural,"Euskadi Plaza, 5",Bilbao,Bizkaia,48009.0,Bilbao,torreiberdrola@torreiberdrola.com,944 354 349,https://www.torreiberdrola.es/,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-iberdrola/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.26816972358087,-2.9386423502929793",43.26816972358087,-2.93864235029298
Bilbao Arena,"El Palacio de deportes Bilbao Arena, que abrió sus puertas en septiembre de 2010, se halla...",Patrimonio cultural,Askatasuna 13,Bilbao,Bizkaia,48003.0,"Montes y Valles vascos,Bilbao",bilbaoarena@bilbaoekintza.bilbao.eus,946 010 411,https://www.bilbao.eus/cs/Satellite?cid=3009273064&language=es&pagename=Bilbaonet%2FPage%2FBIO_listadoEquipamientos,https://turismoa.euskadi.eus/es/patrimonio-cultural/bilbao-arena/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.251995803304766,-2.926080921148686",43.251995803304766,-2.926080921148686
Basque Culinary Center,La Facultad de Ciencias Gastronómicas de Mondragon Unibertsitatea y un centro de investiga...,Patrimonio cultural,"Paseo Juan Avelino Barriola, 101",Donostia / San Sebastián,Gipuzkoa,20009.0,"Costa Vasca,San Sebastián",info@bculinary.com,943 574 500,https://www.bculinary.com,https://turismoa.euskadi.eus/es/patrimonio-cultural/basque-culinary-center/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.28804592977632,-1.9872114909851524",43.28804592977632,-1.9872114909851524
Ermita de San Esteban de Gerekiz,"Fue una de las más antiguas parroquias de Bizkaia, que tras sufrir un importante incendio ...",Patrimonio cultural,Barrio Gerekiz,Morga,Bizkaia,48115.0,Montes y Valles vascos,,946 252 270,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-esteban-de-gerekiz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.299095443475494,-2.738512563385027",43.29909544347549,-2.738512563385027
Iglesia de los Mártires San Emeterio y San Celedonio,"Iglesia de los Mártires San Emeterio y San Celedonio es un templo de planta rectangular, d...",Patrimonio cultural,"Goikolexea, 9",Larrabetzu,Bizkaia,48195.0,Montes y Valles vascos,,944 557 009,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-los-martires-san-emeterio-y-san-celedonio/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.26710642532892,-2.78318197953183",43.26710642532892,-2.78318197953183
Iglesia de Santa María de Lezama,La iglesia de Santa María fue construida en el siglo XVI. Desde entonces ha sufrido varias...,Patrimonio cultural,"Barrio Aretxalde, 81",Lezama,Bizkaia,48196.0,Montes y Valles vascos,,944 556 007,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-santa-maria-de-lezama/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.273631487976026,-2.8347123675979513",43.273631487976026,-2.834712367597952
Iglesia de San Vicente (Barakaldo),"El templo data de la primera mitad del siglo XVII. Desde entonces, ha sido objeto de numerosas in...",Patrimonio cultural,"Calle Elejalde, 2",Barakaldo,Bizkaia,48902.0,Bilbao,,944 373 935,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-san-vicente-barakaldo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.29609790484795,-2.9970901797622673",43.29609790484795,-2.997090179762268
Ermita de Santiagomendi (Astigarraga),Se halla en lo alto de la montaña del mismo nombre. Es una modesta construcción de ...,Patrimonio cultural,"Travesía de Santiago, s/n",Astigarraga,Gipuzkoa,20115.0,Montes y Valles vascos,,943 335 050,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-santiagomendi-astigarraga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.274745560115825,-1.9323331978394065",43.27474556011583,-1.9323331978394065
Iglesia Parroquial San Martín de Tours (Andoain),Está situada muy cerca de la Casa Consistorial del municipio guipuzcoano de Andoain. Del p...,Patrimonio cultural,"Goikoplaza, s/n",Andoain,Gipuzkoa,20140.0,Montes y Valles vascos,,943 590 409,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-parroquial-san-martin-de-tours-andoain/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.21975340489051,-2.0205652436553656",43.21975340489051,-2.0205652436553656
Convento de las Brigidas (Lasarte-Oria),"De estilo barroco, fue fundado por D. Miguel de Oquendo y Dña. Teresa de San Millán...",Patrimonio cultural,Plaza de las Brígidas,Lasarte-Oria,Gipuzkoa,20160.0,Montes y Valles vascos,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/convento-de-las-brigidas-lasarte-oria/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.267798052715044,-2.020681476721198",43.26779805271504,-2.020681476721198
Iglesia de San Martín (Estavillo),El templo corresponde al estilo gótico del siglo XV. Destaca su bella portada con dos...,Patrimonio cultural,Calle Picota,Armiñón,Araba/Álava,1220.0,Montes y Valles vascos,,945 365 088,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-san-martin-estavillo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.727777,-2.860386100000028",42.727777,-2.860386100000028
Astra. Fábrica de creación,La antigua fábrica de armas Astra de Gernika-Lumo acoge la primera fábrica de creac...,Auditorios; Museos; Galerías de arte y salas de exposiciones,"Goiko Ibarra, 1",Gernika-Lumo,Bizkaia,48300.0,Montes y Valles vascos,info@astragernika.net,946 255 892,http://www.astragernika.net/,https://turismoa.euskadi.eus/es/museos/astra-fabrica-de-creacion/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.31245819554773,-2.676789308424765",43.31245819554773,-2.676789308424765
Basílica de Santa María (Portugalete),"De estilo gótico-renacentista de finales del siglo XV, actualmente está considerado...",Patrimonio cultural,Santa María Kalea,Portugalete,Bizkaia,48920.0,Costa Vasca,turismo@portugalete.org,944 729 314,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-santa-maria/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.319710559298585,-3.016654237295593",43.319710559298585,-3.016654237295593
Ermita de Nuestra Señora del Socorro,La ermita de Nuestra Señora del Socorro está situada en lo alto de un montíc...,Patrimonio cultural,Camino a la ermita,Muskiz,Bizkaia,48550.0,Costa Vasca,arantzalandeta@hotmail.com,636 515 438,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-nuestra-senora-del-socorro/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.346459188228756,-3.121918702099606",43.34645918822876,-3.121918702099606
Muelle de Hierro de Portugalete,El Muelle de Hierro de Portugalete fue diseñado por el afamado ingeniero Evaristo Churruca...,Patrimonio cultural,Muelle Churruca,Portugalete,Bizkaia,48980.0,Costa Vasca,turismo@portugalete.org,944 729 314,,https://turismoa.euskadi.eus/es/patrimonio-cultural/muelle-de-hierro-de-portugalete/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.32912041766363,-3.0243617153441837",43.32912041766363,-3.024361715344184
Minas de Arditurri,"Las minas de Arditurri se sitúan en el corazón del parque natural Aiako Harria, en ...",Patrimonio cultural,"Arditurri bidea, 3<br/>Parque Natural Aiako Harria",Oiartzun,Gipuzkoa,20180.0,Montes y Valles vascos,turismoa@oarsoaldea.eus,943 494 521,,https://turismoa.euskadi.eus/es/patrimonio-cultural/minas-de-arditurri/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.28400043136766,-1.8046475012970404",43.28400043136766,-1.8046475012970404
Estanque celtibérico de Laguardia,"El estanque celtibérico de la Barbacana, situado en Laguardia (Álava), fue construi...",Patrimonio cultural,"Calle Mayor, junto a la Puerta de Mercadal (sur del cerro)",Laguardia,Araba/Álava,1300.0,Rioja Alavesa,turismo@laguardia-alava.com,945600845,,https://turismoa.euskadi.eus/es/patrimonio-cultural/estanque-celtiberico-de-laguardia/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.55157862312845,-2.584404945373535",42.55157862312845,-2.584404945373535
Puerto de Santurtzi,"La construcción del Rompeolas y el inicio del puerto exterior, a finales del s.XIX, propic...",Puertos pesqueros,"Puerto pesquero, 20",Santurtzi,Bizkaia,,Costa Vasca,,944 839 494,,https://turismoa.euskadi.eus/es/puertos-pesqueros/puerto-de-santurtzi/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3305371521561,-3.0307403822785117",43.3305371521561,-3.030740382278512
Palacio Arrietakua,"El Palacio Arrietakua, que fue construido a finales del siglo XVII en el casco hist&oac...",Patrimonio cultural,"Conde de Motrico Kalea, 9",Mutriku,Gipuzkoa,20830.0,Costa Vasca,,,https://geoparkea.eus/es/visitas-guiadas/palacio-arrietakua,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-arrietakua/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.30740067590052,-2.3861940110450632",43.30740067590052,-2.3861940110450632
Alto Castejón Gaina,El yacimiento Poblado Alto de Castejón Gaina se encuentra ubicado en Rioja Alavesa concret...,Patrimonio cultural,,Navaridas,Araba/Álava,,Rioja Alavesa,anavaridas.ayuntamiento@ayto.araba.eus,945 60 50 53,http://www.altodecastejongaina.com,https://turismoa.euskadi.eus/es/patrimonio-cultural/alto-castejon-gaina/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.538802,-2.624732",42.538802,-2.624732
Senda del Lea y Marierrota,"En la comarca de Lea-Artibai se encuentra la Senda del Lea y Marierrota, que está com...",Patrimonio cultural,,Lekeitio,Bizkaia,,Costa Vasca,,946 844 017,https://www.leaartibaiturismo.com/es/hacer/detalle/lea-ibilbidea,https://turismoa.euskadi.eus/es/patrimonio-cultural/paisaje-industrial-del-rio-lea/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35951898654631,-2.497720495861804",43.35951898654631,-2.497720495861804
Altos Hornos de Vizcaya - Horno Alto nº1,El Horno Alto de Sestao es el legado más importante que dejó Altos Hornos de Vizcay...,Patrimonio cultural,"C/ Txabarri, 4",Sestao,Bizkaia,,Bilbao,,944 729 000,,https://turismoa.euskadi.eus/es/patrimonio-cultural/horno-alto-sestao/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.31143412899892,-3.0005002822783733",43.31143412899892,-3.0005002822783733
Grandes Villas de Getxo,En Getxo existe un agradable paseo por el Muelle de Las Arenas y por el Muelle de Arriluze  ...,Patrimonio cultural,,Getxo,Bizkaia,,Costa Vasca,infoturismo@getxo.eus,944 910 800,,https://turismoa.euskadi.eus/es/patrimonio-cultural/grandes-villas-de-getxo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.33505348819301,-3.0103634979003546",43.33505348819301,-3.010363497900354
Funicular de Igeldo,El  funicular es el medio de transporte más popular para subir al Monte Igeldo.Con m&...,Patrimonio cultural,,Donostia / San Sebastián,Gipuzkoa,,San Sebastián,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/funicular-de-igeldo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.319229674691755,-2.006342191696151",43.31922967469176,-2.006342191696151
Edificio Ilgner,El edificio Ilgner  inaugurado en 1927  sirvió durante muchos años como i...,Patrimonio cultural,"Avenida Altos Hornos de Vizcaya, 33",Barakaldo,Bizkaia,48901.0,Bilbao,info@bicezkerraldea.eus,944 184 100,http://www.bicezkerraldea.eus,https://turismoa.euskadi.eus/es/patrimonio-cultural/edificio-ilgner/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3024816,-2.9835250999999516",43.3024816,-2.983525099999952
Coto minero de Irugurutzeta,La riqueza de los cotos mineros del Bidasoa era conocida desde la época romana. Su explota...,Patrimonio cultural,,Irun,Gipuzkoa,,Costa Vasca,turismoirun@bidasoa-activa.com,943 639 353,https://www.bidasoaturismo.com/,https://turismoa.euskadi.eus/es/patrimonio-cultural/coto-minero-de-irugurutzeta/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3179905,-1.7722181000000319",43.3179905,-1.772218100000032
Bosque Industrial de Ajuria & Urigoitia,"El entorno de la fundición Ajuria y Urigoitia en Araia (Asparrena, Araba) es uno de los pa...",Patrimonio cultural,,Asparrena,Araba/Álava,,Montes y Valles vascos,,,http://www.asparrena.eus/lugares-de-interes/fabrica-de-ajuria,https://turismoa.euskadi.eus/es/patrimonio-cultural/bosque-industrial-de-ajuria-urigoitia/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8892222,-2.3123031000000083",42.8892222,-2.3123031000000083
Palacio de la Finca Munoa,La Finca Munoa es una villa construida en 1860 como residencia de verano por Juan Echevarria La L...,Patrimonio cultural,"Llano Kalea, s/n",Barakaldo,Bizkaia,48903.0,Bilbao,turismo@barakaldo.eus,944 995 821,https://fincamunoa.visitbarakaldo.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-la-finca-munoa-barakaldo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.28380448296169,-2.978292383853154",43.28380448296169,-2.978292383853154
Marierrota,"Marierrota es un molino de mareas situado al final de la Senda del Lea, en la desembocadura del r...",Patrimonio cultural,Barrio Likoa,Mendexa,Bizkaia,48289.0,Costa Vasca,turismo@lekeitio.eus,946 844 017,,https://turismoa.euskadi.eus/es/patrimonio-cultural/marierrota-mendexa-lekeitio/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35983100601811,-2.49829985300903",43.35983100601811,-2.49829985300903
Molino de Fandería ? Casa del río,El Molino de Fandería atestigua la pujanza y evolución de la industria en Errenteri...,Patrimonio cultural,"Dolores Ibarruri Zumardia, z/g",Errenteria,Gipuzkoa,,Montes y Valles vascos,turismoa@oarsoaldea.eus,943 494 521,http://www.oarsoaldeaturismoa.eus/es/conoce-oarsoaldea/nuestros-museos/fanderiako-errota.html,https://turismoa.euskadi.eus/es/patrimonio-cultural/molino-de-fanderia/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.308972,-1.888",43.308972,-1.888
Palacio Lili,El Palacio Lili es un complejo arquitectónico situado en Zestoa cuyos orígenes se r...,Patrimonio cultural,"Portale, 1",Zestoa,Gipuzkoa,,Montes y Valles vascos,info@ekainberri.com,943 868 811,https://www.ekainberri.eus/lili-jauregia/,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-lili/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.237922862060785,-2.260439347499079",43.23792286206079,-2.260439347499079
Pequeño Tren de Iraeta - Tren de cinco pulgadas,El Pequeño Tren de Iraeta es un parque ferroviario construido por la Asociación del...,Patrimonio cultural,Olaizola y Uria kalea,Zestoa,Gipuzkoa,,Montes y Valles vascos,iraetakotrena@gmail.com,,https://es.iraetakotrena.com/,https://turismoa.euskadi.eus/es/patrimonio-cultural/pequeno-tren-de-iraeta/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.25639421286162,-2.2595286572860784",43.25639421286162,-2.2595286572860784
Ermita de San Telmo,"La pequeña Ermita de San Telmo de Zumaia dedicada al patrón de los marineros, se en...",Patrimonio cultural,San Telmo kalea,Zumaia,Gipuzkoa,,Costa Vasca,turismoa@zumaia.eus,943 143 396,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-telmo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.299120314891844,-2.261305280456558",43.29912031489184,-2.261305280456558
La Fundición Aretoa,"La Fundición Aretoa es un espacio escénico ubicado en el barrio de Deusto, en Bilba...",Teatros y Cines,"Francesc Macià, 1-3",Bilbao,Bizkaia,,Bilbao,info@lafundicion.org,944 753 327,https://www.lafundicion.org/,https://turismoa.euskadi.eus/es/teatros-cines/la-fundicion-aretoa/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.269694,-2.9421711999999616",43.269694,-2.9421711999999616
Pabellón Nº 6,"Pabellón Nº 6 es un espacio escénico situado en Zorrozaurre, Bilbao, gestionad...",Teatros y Cines,"Ribera de Deusto, 47",Bilbao,Bizkaia,,Bilbao,info@pabellon6.org,639 766 720,https://pabellon6.org/,https://turismoa.euskadi.eus/es/teatros-cines/pabellon-n-6/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.2675206,-2.9605867999999873",43.2675206,-2.960586799999988
Casa Torre Luardo,"La Casa Torre Luardo es una antigua edificación medieval, con características g&oac...",Patrimonio cultural,"Sabanika aldapa , 4",Mutriku,Gipuzkoa,,Costa Vasca,,943 603 378,,https://turismoa.euskadi.eus/es/patrimonio-cultural/casa-torre-luardo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3069371,-2.3863634",43.3069371,-2.3863634
Antigua Lonja de Mutriku,La Antigua Lonja es uno de los edificios más emblemáticos del hermoso puerto de Mut...,Patrimonio cultural,,Mutriku,Gipuzkoa,,Costa Vasca,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/antigua-lonja-de-mutriku/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.30760141097604,-2.384268579276295",43.30760141097604,-2.384268579276295
Quinta Torre,Quinta Torre es un espectacular edificio situado en la localidad costera de Bakio y una buena mue...,Patrimonio cultural,Errementeria. 29,Bakio,Bizkaia,,Costa Vasca,turismo@bakio.eus,946 193 395,,https://turismoa.euskadi.eus/es/patrimonio-cultural/quinta-torre/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.421046722687066,-2.8156855529174907",43.421046722687066,-2.8156855529174907
Palacio Elexpuru,El Palacio Elexpuru es uno de los edificios de la arquitectura civil más destacados de Bak...,Patrimonio cultural,Basigo auzoa 16,Bakio,Bizkaia,,Costa Vasca,turismo@bakio.org,946 193 395,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-elexpuru/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.41885827117515,-2.8201686524230962",43.41885827117515,-2.820168652423096
Funicular de Larreineta,El Funicular de Larreineta fue inaugurado en 1926 para comunicar el poblado minero de La Arboleda...,Patrimonio cultural,"Funikular, 30",Valle de Trápaga-Trapagaran,Bizkaia,,Montes y Valles vascos,attcliente@euskotren.eus,944 333 333,https://www.euskotren.eus/funicular/turismo,https://turismoa.euskadi.eus/es/patrimonio-cultural/funicular-de-larreineta-la-arboleda/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3012666,-3.0419183",43.3012666,-3.0419183
Coto Minero de Mutiloa y viaducto de Ormaiztegi,"El Coto minero de Mutiloa, uno de los más importantes de los Cotos mineros del Goierr...",Patrimonio cultural,"Muxika egurastokia, 6",Ormaiztegi,Gipuzkoa,20216.0,Montes y Valles vascos,goierri@goierriturismo.com,943 161 823,https://goierriturismo.com/,https://turismoa.euskadi.eus/es/patrimonio-cultural/coto-minero-de-mutiloa-y-viaducto-de-ormaiztegi/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.033064822234245,-2.2943262636596695",43.033064822234245,-2.294326263659669
Parroquia Nuestra Señora de la Asunción de Legazpi,"La parroquia cuenta con una planta basilical con tres naves, una central y dos laterales. Sus col...",Patrimonio cultural,Euskal Herria Plaza z/g,Legazpi,Gipuzkoa,,Montes y Valles vascos,,943 730 704,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-nuestra-senora-de-la-asuncion-de-legazpi/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.05072840754793,-2.333729428836069",43.05072840754793,-2.333729428836069
Santuario de Oro,Las Peñas de Oro se encuentran en el valle de Zuia a pocos kilómetros de la localid...,Patrimonio cultural,"Vitoriano Entitatea, 1",Zuia,Araba/Álava,1139.0,Montes y Valles vascos,turismo@gorbeialdea.eus,945243828,https://www.gorbeiaeuskadi.com/,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-oro/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.93207246567852,-2.8261420645874025",42.93207246567852,-2.8261420645874025
