user_id,culture_id,puntuacion,texto,created_at
1832,491,5,Muy bien organizado y con una colección fascinante.,2024-09-22 00:00:00
397,491,5,Personal amable y exposición excelente.,2025-02-16 00:00:00
1087,491,3,Está bien pero no es para tanto.,2025-07-22 00:00:00
1278,491,4,,2024-02-16 00:00:00
1043,491,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-11 00:00:00
1667,492,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-05-27 00:00:00
1790,492,3,,2026-05-04 00:00:00
368,492,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-01-14 00:00:00
1239,492,4,Interesante y bien presentado.,2025-03-03 00:00:00
1841,492,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-08-11 00:00:00
932,492,2,"No volvería, hay propuestas más interesantes.",2026-05-05 00:00:00
198,492,3,,2025-11-18 00:00:00
920,492,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-19 00:00:00
754,492,2,"No cumplió mis expectativas, hay mejores opciones.",2024-06-29 00:00:00
1157,492,4,,2025-01-14 00:00:00
63,493,5,,2024-12-21 00:00:00
1035,493,5,Personal amable y exposición excelente.,2026-03-01 00:00:00
387,493,5,,2025-03-04 00:00:00
1520,493,4,"Buena experiencia en general, precio razonable.",2025-09-02 00:00:00
1286,493,5,Muy bien organizado y con una colección fascinante.,2026-03-06 00:00:00
1853,493,4,,2025-11-02 00:00:00
1570,493,5,"Visita imprescindible, me encantó cada rincón.",2026-01-24 00:00:00
356,493,5,"Superó todas mis expectativas, altamente recomendable.",2025-05-26 00:00:00
1602,493,4,,2024-06-11 00:00:00
1287,493,5,,2025-12-22 00:00:00
1,494,4,,2026-03-11 00:00:00
1219,494,3,,2024-07-04 00:00:00
723,494,5,"Increíble experiencia, volveré sin duda.",2025-04-11 00:00:00
1509,494,5,,2025-12-24 00:00:00
752,494,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-05-08 00:00:00
974,494,4,Interesante y bien presentado.,2026-04-30 00:00:00
820,494,5,"Superó todas mis expectativas, altamente recomendable.",2025-09-13 00:00:00
1305,494,5,"Superó todas mis expectativas, altamente recomendable.",2024-06-17 00:00:00
712,494,4,,2025-09-23 00:00:00
1931,494,3,Visita agradable aunque algo corta.,2024-10-01 00:00:00
1879,494,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-08-26 00:00:00
432,495,5,,2024-04-16 00:00:00
1255,495,4,"Muy buena visita, lo recomiendo.",2024-07-31 00:00:00
788,495,5,"Increíble experiencia, volveré sin duda.",2024-01-31 00:00:00
1982,495,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-03-24 00:00:00
959,495,4,,2024-09-29 00:00:00
451,495,5,"Superó todas mis expectativas, altamente recomendable.",2026-04-28 00:00:00
766,495,5,"Visita imprescindible, me encantó cada rincón.",2024-03-14 00:00:00
1310,495,4,"Muy buena visita, lo recomiendo.",2024-08-09 00:00:00
149,495,4,,2024-07-17 00:00:00
1211,495,5,Muy bien organizado y con una colección fascinante.,2025-12-02 00:00:00
1869,495,4,,2025-08-20 00:00:00
1707,495,5,,2026-05-05 00:00:00
133,495,5,,2024-10-13 00:00:00
1049,496,5,,2024-04-25 00:00:00
1677,496,2,"No volvería, hay propuestas más interesantes.",2024-10-12 00:00:00
63,496,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-07-22 00:00:00
532,496,4,,2025-07-30 00:00:00
942,496,4,"Buena experiencia en general, precio razonable.",2024-09-23 00:00:00
149,496,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-16 00:00:00
1413,496,4,"Buena experiencia en general, precio razonable.",2024-04-21 00:00:00
793,496,4,,2025-09-11 00:00:00
541,496,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-02-15 00:00:00
6,496,4,"Muy buena visita, lo recomiendo.",2024-06-12 00:00:00
1444,496,2,,2025-01-31 00:00:00
1675,496,4,"Buena experiencia en general, precio razonable.",2026-03-01 00:00:00
797,496,3,Está bien pero no es para tanto.,2026-04-30 00:00:00
1130,496,4,Interesante y bien presentado.,2025-10-23 00:00:00
450,496,5,,2024-06-19 00:00:00
977,497,3,,2024-07-29 00:00:00
81,497,4,,2026-02-05 00:00:00
1315,497,3,Interesante pero le falta profundidad en algunos temas.,2026-01-10 00:00:00
1692,497,3,Interesante pero le falta profundidad en algunos temas.,2024-11-04 00:00:00
1445,497,4,Interesante y bien presentado.,2025-01-07 00:00:00
1667,497,4,"Muy buena visita, lo recomiendo.",2024-06-22 00:00:00
393,497,4,,2026-01-02 00:00:00
1782,497,3,Está bien pero no es para tanto.,2025-09-01 00:00:00
646,497,4,,2024-03-20 00:00:00
27,497,2,Poco material y mal señalizado.,2026-04-13 00:00:00
1694,497,4,,2024-09-22 00:00:00
1890,497,3,"Normal, ni mal ni especialmente bien.",2024-08-18 00:00:00
1314,497,3,,2024-07-16 00:00:00
459,497,3,,2024-06-20 00:00:00
500,497,4,,2024-06-06 00:00:00
937,497,3,Visita agradable aunque algo corta.,2024-12-18 00:00:00
615,498,3,,2025-09-25 00:00:00
1388,498,3,,2024-12-11 00:00:00
1511,498,4,"Muy buena visita, lo recomiendo.",2024-08-19 00:00:00
296,498,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-04-07 00:00:00
808,498,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-09-30 00:00:00
968,498,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-06-15 00:00:00
712,498,4,,2024-06-16 00:00:00
646,498,4,,2026-04-11 00:00:00
1378,498,4,,2026-02-03 00:00:00
427,498,5,"Increíble experiencia, volveré sin duda.",2024-05-05 00:00:00
1422,498,4,"Buena experiencia en general, precio razonable.",2026-02-09 00:00:00
1877,498,3,,2025-08-16 00:00:00
1132,498,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-02-06 00:00:00
1224,498,3,"Normal, ni mal ni especialmente bien.",2025-09-21 00:00:00
136,498,4,,2024-05-26 00:00:00
1735,498,3,Está bien pero no es para tanto.,2024-03-18 00:00:00
569,498,3,,2025-01-15 00:00:00
1980,499,5,,2024-01-16 00:00:00
1004,499,4,"Buena experiencia en general, precio razonable.",2025-10-18 00:00:00
383,499,4,,2025-04-03 00:00:00
955,499,5,"Visita imprescindible, me encantó cada rincón.",2025-08-23 00:00:00
1739,499,5,"Visita imprescindible, me encantó cada rincón.",2025-12-20 00:00:00
42,499,5,"Increíble experiencia, volveré sin duda.",2026-01-09 00:00:00
1362,499,5,Muy bien organizado y con una colección fascinante.,2025-04-29 00:00:00
1097,499,5,Personal amable y exposición excelente.,2025-10-06 00:00:00
337,499,4,,2024-04-15 00:00:00
1638,499,3,,2024-01-27 00:00:00
1018,500,3,Interesante pero le falta profundidad en algunos temas.,2026-04-08 00:00:00
159,500,4,,2025-08-07 00:00:00
1476,500,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-10-02 00:00:00
1093,500,5,,2024-03-03 00:00:00
1912,500,5,"Visita imprescindible, me encantó cada rincón.",2024-12-28 00:00:00
359,500,4,"Buena experiencia en general, precio razonable.",2024-01-11 00:00:00
1214,500,3,,2026-01-07 00:00:00
418,500,4,,2025-10-17 00:00:00
1229,500,4,,2026-05-11 00:00:00
1449,500,5,"Superó todas mis expectativas, altamente recomendable.",2025-08-28 00:00:00
1448,500,4,,2025-04-22 00:00:00
1633,500,5,,2025-12-10 00:00:00
1712,500,5,"Increíble experiencia, volveré sin duda.",2024-04-05 00:00:00
1697,501,4,,2026-04-18 00:00:00
1536,501,4,"Buena experiencia en general, precio razonable.",2025-12-18 00:00:00
759,501,3,"Normal, ni mal ni especialmente bien.",2024-07-03 00:00:00
958,501,4,"Buena experiencia en general, precio razonable.",2026-03-01 00:00:00
366,501,4,Interesante y bien presentado.,2025-05-19 00:00:00
584,501,5,"Increíble experiencia, volveré sin duda.",2024-08-01 00:00:00
1559,501,2,"No volvería, hay propuestas más interesantes.",2025-08-26 00:00:00
1794,501,2,"Decepcionante, esperaba más de este lugar.",2025-01-01 00:00:00
1452,501,3,Está bien pero no es para tanto.,2024-12-14 00:00:00
935,501,4,"Buena experiencia en general, precio razonable.",2025-03-19 00:00:00
165,501,4,"Buena experiencia en general, precio razonable.",2025-10-13 00:00:00
113,501,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-27 00:00:00
749,501,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-03-04 00:00:00
932,501,4,Interesante y bien presentado.,2024-05-18 00:00:00
1194,502,5,,2026-01-27 00:00:00
837,502,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-11-05 00:00:00
599,502,4,,2024-11-08 00:00:00
98,502,3,Visita agradable aunque algo corta.,2026-01-24 00:00:00
1493,502,5,"Superó todas mis expectativas, altamente recomendable.",2024-06-21 00:00:00
1497,502,5,,2024-12-24 00:00:00
1344,502,4,,2024-07-06 00:00:00
1291,502,4,Interesante y bien presentado.,2024-06-21 00:00:00
485,502,4,Interesante y bien presentado.,2024-06-25 00:00:00
43,502,5,,2026-02-17 00:00:00
1622,502,4,,2024-01-14 00:00:00
983,502,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-09-08 00:00:00
613,502,3,,2025-08-06 00:00:00
195,502,5,"Visita imprescindible, me encantó cada rincón.",2025-09-12 00:00:00
1143,503,5,"Increíble experiencia, volveré sin duda.",2026-05-01 00:00:00
1762,503,4,,2025-02-23 00:00:00
385,503,5,,2026-04-30 00:00:00
330,503,2,"Decepcionante, esperaba más de este lugar.",2025-08-17 00:00:00
1153,503,4,,2024-03-09 00:00:00
931,503,4,,2024-02-10 00:00:00
1323,503,5,,2024-03-17 00:00:00
1593,503,5,Personal amable y exposición excelente.,2024-08-12 00:00:00
1507,503,5,Personal amable y exposición excelente.,2025-09-26 00:00:00
1891,503,5,,2026-05-06 00:00:00
804,503,4,,2025-08-29 00:00:00
252,504,5,"Visita imprescindible, me encantó cada rincón.",2025-03-05 00:00:00
1694,504,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-04-17 00:00:00
1499,504,5,,2025-02-13 00:00:00
395,504,5,,2025-12-02 00:00:00
683,504,5,"Visita imprescindible, me encantó cada rincón.",2025-04-30 00:00:00
1936,504,3,Interesante pero le falta profundidad en algunos temas.,2024-10-15 00:00:00
1190,504,4,"Buena experiencia en general, precio razonable.",2024-01-11 00:00:00
1604,504,3,,2025-04-19 00:00:00
526,504,4,,2024-04-02 00:00:00
413,504,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-05-27 00:00:00
2000,505,4,,2024-07-21 00:00:00
872,505,4,,2025-10-20 00:00:00
859,505,2,Poco material y mal señalizado.,2025-12-30 00:00:00
1693,505,3,Está bien pero no es para tanto.,2024-07-23 00:00:00
1614,505,3,Visita agradable aunque algo corta.,2026-04-16 00:00:00
1465,505,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-04-15 00:00:00
931,505,4,Interesante y bien presentado.,2025-06-19 00:00:00
649,505,4,"Muy buena visita, lo recomiendo.",2025-03-08 00:00:00
1219,505,3,,2024-09-14 00:00:00
1758,505,4,,2024-02-16 00:00:00
1773,505,3,"Correcto, sin más. Esperaba un poco más.",2025-04-29 00:00:00
208,505,3,,2025-06-07 00:00:00
860,505,4,,2024-03-29 00:00:00
933,505,3,"Normal, ni mal ni especialmente bien.",2025-08-01 00:00:00
1957,505,4,,2024-07-06 00:00:00
1358,505,4,,2025-07-27 00:00:00
821,505,3,,2026-03-01 00:00:00
50,505,3,Está bien pero no es para tanto.,2024-08-12 00:00:00
1132,505,3,Visita agradable aunque algo corta.,2026-03-26 00:00:00
183,505,3,"Normal, ni mal ni especialmente bien.",2024-09-18 00:00:00
981,506,5,"Visita imprescindible, me encantó cada rincón.",2024-06-18 00:00:00
759,506,4,,2025-07-02 00:00:00
1393,506,5,,2026-05-12 00:00:00
1639,506,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-12 00:00:00
1090,506,5,"Increíble experiencia, volveré sin duda.",2025-06-12 00:00:00
60,506,5,"Visita imprescindible, me encantó cada rincón.",2025-10-30 00:00:00
1237,506,5,Personal amable y exposición excelente.,2024-12-13 00:00:00
110,506,5,Muy bien organizado y con una colección fascinante.,2025-05-08 00:00:00
1233,506,5,,2024-04-03 00:00:00
1374,506,4,,2024-11-24 00:00:00
1060,507,4,"Muy buena visita, lo recomiendo.",2025-08-18 00:00:00
160,507,4,"Muy buena visita, lo recomiendo.",2024-09-25 00:00:00
568,507,4,,2025-05-15 00:00:00
1041,507,4,"Muy buena visita, lo recomiendo.",2024-10-27 00:00:00
1710,507,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-09-25 00:00:00
1417,507,4,Interesante y bien presentado.,2026-01-15 00:00:00
1246,507,5,"Superó todas mis expectativas, altamente recomendable.",2026-05-13 00:00:00
994,507,4,Interesante y bien presentado.,2024-09-19 00:00:00
597,507,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-11-26 00:00:00
232,507,3,Interesante pero le falta profundidad en algunos temas.,2025-07-20 00:00:00
824,507,2,"Decepcionante, esperaba más de este lugar.",2025-01-11 00:00:00
54,507,4,"Muy buena visita, lo recomiendo.",2025-06-15 00:00:00
415,507,5,Personal amable y exposición excelente.,2025-08-07 00:00:00
867,507,4,,2025-04-08 00:00:00
842,507,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-05-13 00:00:00
726,508,3,Visita agradable aunque algo corta.,2024-12-08 00:00:00
511,508,5,Personal amable y exposición excelente.,2025-01-29 00:00:00
1506,508,4,"Buena experiencia en general, precio razonable.",2025-02-25 00:00:00
680,508,4,"Buena experiencia en general, precio razonable.",2024-02-07 00:00:00
859,508,3,,2024-09-30 00:00:00
814,508,2,"No cumplió mis expectativas, hay mejores opciones.",2024-08-04 00:00:00
1428,508,5,"Superó todas mis expectativas, altamente recomendable.",2025-11-12 00:00:00
1842,508,4,Interesante y bien presentado.,2025-12-18 00:00:00
1335,508,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-18 00:00:00
945,508,4,,2025-02-24 00:00:00
1562,508,3,"Normal, ni mal ni especialmente bien.",2025-10-19 00:00:00
1285,508,4,,2024-01-17 00:00:00
120,508,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-03-17 00:00:00
1102,509,5,Muy bien organizado y con una colección fascinante.,2025-11-23 00:00:00
497,509,4,Interesante y bien presentado.,2025-04-27 00:00:00
743,509,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-07 00:00:00
185,509,4,,2025-06-11 00:00:00
447,509,5,Personal amable y exposición excelente.,2026-02-13 00:00:00
1802,509,5,Muy bien organizado y con una colección fascinante.,2026-03-28 00:00:00
1961,509,2,,2024-01-23 00:00:00
1298,509,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-21 00:00:00
1839,509,4,,2025-04-11 00:00:00
1289,509,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-03-08 00:00:00
63,509,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-02-15 00:00:00
1994,509,3,Interesante pero le falta profundidad en algunos temas.,2025-02-04 00:00:00
190,509,4,"Muy buena visita, lo recomiendo.",2025-02-15 00:00:00
1369,509,3,"Correcto, sin más. Esperaba un poco más.",2025-04-30 00:00:00
503,509,5,Personal amable y exposición excelente.,2024-06-30 00:00:00
788,509,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-03-23 00:00:00
1296,509,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-06-12 00:00:00
875,509,4,Interesante y bien presentado.,2025-12-20 00:00:00
670,509,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-03-02 00:00:00
218,510,5,"Superó todas mis expectativas, altamente recomendable.",2026-01-25 00:00:00
107,510,3,,2025-03-09 00:00:00
1219,510,5,,2024-09-25 00:00:00
1434,510,5,"Increíble experiencia, volveré sin duda.",2024-01-31 00:00:00
747,510,5,Personal amable y exposición excelente.,2025-12-04 00:00:00
1362,510,4,,2024-03-30 00:00:00
1428,510,4,,2024-11-30 00:00:00
1877,510,5,Personal amable y exposición excelente.,2025-12-09 00:00:00
127,510,5,,2026-03-04 00:00:00
380,510,5,"Superó todas mis expectativas, altamente recomendable.",2024-01-28 00:00:00
908,511,1,Una pérdida de tiempo y dinero.,2025-09-23 00:00:00
247,511,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-03 00:00:00
1607,511,3,"Normal, ni mal ni especialmente bien.",2024-06-15 00:00:00
1132,511,3,,2025-07-28 00:00:00
1809,511,2,Poco material y mal señalizado.,2025-11-05 00:00:00
992,511,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-03-12 00:00:00
1889,511,3,"Correcto, sin más. Esperaba un poco más.",2025-04-22 00:00:00
1789,511,4,,2025-04-27 00:00:00
1155,511,3,Interesante pero le falta profundidad en algunos temas.,2025-10-11 00:00:00
1874,511,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-11-25 00:00:00
647,511,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-08-16 00:00:00
731,511,2,"Decepcionante, esperaba más de este lugar.",2024-04-15 00:00:00
92,511,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-10 00:00:00
1179,511,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-04-05 00:00:00
1448,511,4,,2025-04-04 00:00:00
1550,511,3,,2024-02-25 00:00:00
293,511,1,No lo recomendaría a nadie.,2025-10-07 00:00:00
67,512,3,"Correcto, sin más. Esperaba un poco más.",2024-07-27 00:00:00
1306,512,4,"Muy buena visita, lo recomiendo.",2025-06-14 00:00:00
1070,512,4,"Muy buena visita, lo recomiendo.",2025-04-10 00:00:00
923,512,4,,2024-06-18 00:00:00
1821,512,5,"Increíble experiencia, volveré sin duda.",2025-10-28 00:00:00
332,512,2,,2024-11-02 00:00:00
18,512,4,,2024-01-31 00:00:00
144,512,3,,2024-05-30 00:00:00
441,512,5,Muy bien organizado y con una colección fascinante.,2025-08-01 00:00:00
63,512,4,"Buena experiencia en general, precio razonable.",2024-03-31 00:00:00
802,513,4,Interesante y bien presentado.,2025-08-29 00:00:00
1363,513,4,Interesante y bien presentado.,2026-05-29 00:00:00
1788,513,4,Interesante y bien presentado.,2025-02-05 00:00:00
83,513,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-16 00:00:00
141,513,4,,2024-05-02 00:00:00
650,513,3,Está bien pero no es para tanto.,2025-03-07 00:00:00
462,513,3,Visita agradable aunque algo corta.,2024-10-14 00:00:00
527,513,4,,2025-09-01 00:00:00
436,513,4,"Buena experiencia en general, precio razonable.",2024-12-08 00:00:00
385,513,3,Interesante pero le falta profundidad en algunos temas.,2024-01-07 00:00:00
1862,514,5,,2026-02-03 00:00:00
473,514,5,"Increíble experiencia, volveré sin duda.",2024-11-01 00:00:00
851,514,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-02-21 00:00:00
28,514,5,"Increíble experiencia, volveré sin duda.",2024-08-16 00:00:00
1764,514,5,,2024-07-06 00:00:00
303,514,5,,2025-04-07 00:00:00
1728,514,4,"Muy buena visita, lo recomiendo.",2024-09-12 00:00:00
659,514,5,"Superó todas mis expectativas, altamente recomendable.",2024-01-01 00:00:00
737,514,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-01-19 00:00:00
79,514,5,Muy bien organizado y con una colección fascinante.,2024-02-13 00:00:00
653,514,5,,2026-02-21 00:00:00
1781,514,4,"Muy buena visita, lo recomiendo.",2025-12-17 00:00:00
49,514,5,Muy bien organizado y con una colección fascinante.,2026-03-08 00:00:00
983,515,2,"No cumplió mis expectativas, hay mejores opciones.",2025-02-13 00:00:00
1548,515,4,,2025-06-06 00:00:00
1902,515,4,,2026-01-04 00:00:00
225,515,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-06-14 00:00:00
670,515,3,Interesante pero le falta profundidad en algunos temas.,2025-02-24 00:00:00
640,515,4,,2024-05-10 00:00:00
296,515,3,,2025-02-16 00:00:00
1624,515,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-25 00:00:00
