Unnamed: 0,Nombre,Descripcion,Dirección,Municipio,Provincia,Entorno,Email,Teléfono,WEB,URL amigable,Calidad,Tipo de lugar,Sello,Nivel precio,Michelin,Repsol,lat,lon,valoracion,num_resenas,url_imagen,Active,Patrocinado
697,Restaurante Itzuli,"Este restaurante familiar del chef gipuzkoano Iñigo Lavado, galardonado con 1 Estrella MIC...",,San Sebastián,Guipúzcoa,San Sebastián,info@restauranteitzuli.com,943 02 17 26,https://www.restauranteitzuli.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-itzuli/webtur00-content/es/,0,Restaurante,,,0,0,43.31225730000001,-2.0265357,4.7,158.0,https://places.googleapis.com/v1/places/ChIJRfF94cm7UQ0RcO1OdT2TPpQ/photos/Ab43m-ul1cXbODRkHJ0nVq5djFYlb__CNmuJVzryd5YSfb8luYQC2CNt7mmmVnPNhlNuOK_A2tE_dfNoJMLdOsosL0tJtsp62UjgH_nTt1eueMwU5yEgMxPsHK6P_elXiCfMBT1KfCYBFgreR2ETi8TJkupFXbHOhxlZL7Z-QItJq6NqFeOG1wUHMKm06PtgzDKBerBMNBG0oSziH_U_Gv7yzpkmplSbBxxcx0gkhLFuJ37ZklN7IASEAKzwlfS3ZYiNy0KC708auq0SQzzoM_JPp2XqZfcjn0N7AFRcxZnZGvcLUwTT-BhlLluoAe3mKc0OQ28YvPVCWCM-NPiw15oB1HsKWpvvdhmR1x1Xu_j6jTq_LcAjRO7cMDEmWa3qRd2MqNeNjwTQSEhiLBv-hDks7bBhTIpVaKyJjSADNz-JQKnqySqeex-VTPlDYvV42Zr5/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
698,La Revelía,El restaurante La Revelia en su interior se diseña en tonos oscuros con paredes y revestim...,,Amorebieta-Etxano,Vizcaya,Montes y Valles vascos,,946 67 21 12,https://larevelia.com/,https://turismoa.euskadi.eus/es/restaurantes/la-revelia/webtur00-content/es/,0,Restaurante,,,1,0,43.2649124,-2.753141400000001,4.8,340.0,https://places.googleapis.com/v1/places/ChIJoWm4gNU3Tg0RMLrR5QUsXGA/photos/Ab43m-uXXgdiBEuzIcv8k1jnLSN-zh9dXqsiuxflnR-E3r6K_TfR-tZRq6PpkoYXKbn96IQkURGn7NlDCysmBNe1XsA4xPwGi4wUyNtWfDZyNPC5rGfVsbC9mkCY5Pa2IKqcGyUAXo37tHK26uOpnfHLB9r9QIfinHzIu33hmYfy-lUOLXakWFZYqn_xh0_G40Ayt9jogB0pWDjUUB8JHokyFnt9hWgE_tiw3VSMq1KF3EZrMpvlQWDUIaIX7T5mHc007Msda34s8xBnPmipwBdUgxhKS2IXiqKof4bEAPGAgvABYUYQr29ozg_3cR4DhMJZV0bUP9id8pbmsTpFS2JHpUHl68qwvlNTQo85nWUeVzV_swn82hUa5QsuFzOqPpdb19jeQeKdl_3YEhbnN04jsfdyUgFhDSwBQYJt5oQIX_BaimlBM060B0dCuIbfeQrb/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
699,Sukaldean Aitor Santamaría,"En pleno centro de San Sebastián, en el Hotel Zenit Convento San Martín, Sukaldean ...",,San Sebastián,Guipúzcoa,San Sebastián,reservas@sukaldeanaitorsantamaria.com,943 56 39 02,https://sukaldeanaitorsantamaria.com/es,https://turismoa.euskadi.eus/es/restaurantes/sukaldean-aitor-santamaria/webtur00-content/es/,0,Restaurante,,,0,0,43.3159686,-1.9855183,4.5,395.0,https://places.googleapis.com/v1/places/ChIJhwOcKhilUQ0Ra2HH3k4__KM/photos/Ab43m-ud-ioDZs2zG4y7wachEcXsT0gjkhINATCEwCkqOBCMt384zRoYrMqfVxyh9HtLyTay7jQaDtxJc42pcL4-a--iwU1iKytRrzkM7OcciSBMPyIUcsKiZqW9a8U78uY9OunxholvQsp6yJgaK1bTHMwmcdua-8LHIta9CUZefcZGzG0Lk05jwp0qzsbZNjQmsxFT3CXh7WKuHoEAC9Tec_JFludKZ0C9SrVtSwv9vAcxzGyQyFr6fqGvn5KINOEGpj1SdcNmCPYh0lPQLn9UjF2RoImz6pQYbqz3dqlYgF8HVYtTFUQvvzJurrZfWg0Z7AMcbAtHSsNhWvb5YxMxuAJNXqq8GYPdjWWkf0-3i5Ir7-XDJk71KavL9aBQP4-cAvLkDsj4CKhMJEd5Yf1yya_5SgNTZc06IeXuZrGksSoMR7tc/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
700,Bite Gastropub,En Bite Gastropub el brunch no es moda. Es plan. Ofrece opciones diveras para quienes buscan...,,Errenteria,Guipúzcoa,Montes y Valles vascos,,943 02 15 54,https://bitegastropub.com/,https://turismoa.euskadi.eus/es/restaurantes/bite-gastropub/webtur00-content/es/,0,Restaurante,,,0,0,43.3137324,-1.9016349,4.4,85.0,https://places.googleapis.com/v1/places/ChIJE-PFdQCpUQ0RArVreGcBi6E/photos/Ab43m-svQZ8eKxfKd4PNDTzVcmpAD05oz6C5Z9t-aQQ2KFVfGXup1TcMR9oyKVCR4m7f9y-ZN3rT9PVLYIWwBKnBeVakwM79RwmpR83strkhxfhJd4zilEsQcsURdNQyFidXKkHbaHsTnhU8rDrLnH7O6soLU8f4al_xshYr3yrX-k7_zQvQv_UJsrGqS_6VsmLzJHrjMrXFm2xVxV2CPKHC6SATaWh7Y6M4FbUnPYLLk7pZuS8CJHruykXlslElSuZEMRG2Ck4r144ISnXJYrsqlTKH5JDHiuIkuo4uNxaNMIlj0JZTx_H93_eWYdJklvSDgJqrsa-ewKcqcASfo4aK0yF5vyaFwjJzwNXLgvStwkp7wUUGLVEpbqzI_gZEdhEEI69G58Wl1ZgmGa1mcPrZKoxtzXE00siT8_XBKy0gsQB3JT5JcWD9PFBRUhXse5f6/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
702,Restaurante Oroi,Oroi ofrece una propuesta culinaria que combina la cocina tradicional con técnicas moderna...,,Santurtzi,Vizcaya,Costa Vasca,,603 16 98 65,https://restauranteoroi.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-oroi/webtur00-content/es/,0,Restaurante,,,0,0,43.3301314,-3.0329168,4.8,198.0,https://places.googleapis.com/v1/places/ChIJ5RnCaV9ZTg0Rs3j_UwtaD8k/photos/Ab43m-sER6vxCrIjrjEzhYUgWvax_JrdMwnto3vVxuw6B-w9BOdKj44XDWjQsGJrP5AX9RTY7N-058m6qRAD-QzEpibAFyhTUL3Vb_ydMH-3FqICVs6MWAnsB8yTuXoJVlfKYG4f391IwZKxSsjivzHDVoDi1U756_t81M92PbAKlVL4cnE5cPJy0TgnWEl_I4VD81QjBOWF-rsByvZh7E2UZqRRLo5jkGA3G4oLMq_w_iIPxeu3WGMhmywObG7irdnQ8FjYLZAXiGTWa65yfC6J1IFVjtLq_H8cAabbzQoAlH7r_CDydhD4c8o33zrhsbm-LjOu4YPnvh1rCqn1ZdkWmfEeZvOzA8xwt-scrtQlBWlLlJSZ4Xf3qjoxvfYqnj_OU8M6-C6qbzMdF3BcUC19r5RBRuUZ8mp8NrBWWcGZb26iRlodzxIY2e7IfsCMnKqc/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
703,Iparra beer,En Iparra ofrecen cerveza artesanal y hamburguesas gourmet.Especialistas en cervezas artesanales ...,,Tolosa,Guipúzcoa,Montes y Valles vascos,,943 65 01 68,https://www.iparrabeer.com/,https://turismoa.euskadi.eus/es/restaurantes/iparra-beer/webtur00-content/es/,0,Restaurante,,,0,0,43.1402635,-2.0721551,4.7,127.0,https://places.googleapis.com/v1/places/ChIJZWPhApZLUA0RYNG0qEi7-wc/photos/Ab43m-sdu4TWoTkXNwxUqBdJIy3PPFi0BkOQWfr4wNIg0nux0YDUFQsDtey7DE5KWyDg2duhhHOEhp3hNA8oaszKcYr07h9q5g5fZxJ0BIlx2Df3ZLdLqq_0PfFldlhifjY2yCeBGiO5fcUy4PazedlxZelbLaKt6dsRvqXFJXCCjq2RJfgHajb51WjRBmPP_eU5Zr40pilmzM4oteVu8It5MzwWW0RYuqRAQpiwGsaSPfHazexicS85sDe8O-kGt-dJhSml_oZVATuln7C15dANRhhz0o4fSvIe4NuaTOg3meiF1t7EUp6U2doMf7OaMeNAHbEt65sBU-jwE_lhoZAJK94FIO6yAMQneDZcALKCGMFcm6vwo65-PMcZ2639zjqV3rZllcc-lTRQWhLB3Yvb4YoHAtuB9abf7VjXhZi9ZWLZlg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
705,Bodegón Sarasua Erretegia,"Bodegón Sarasua es un asador con más de 50 años de trayectoria, ubicado en O...",,Orio,Guipúzcoa,Costa Vasca,,943 83 00 05,,https://turismoa.euskadi.eus/es/restaurantes/bodegon-sarasua-erretegia/webtur00-content/es/,0,Asador,,Moderado,0,0,43.2788005,-2.1273572,4.5,885.0,https://places.googleapis.com/v1/places/ChIJu2jaUci3UQ0RE09DPaP1Lnk/photos/Ab43m-vStNgIbvZuP6QOl4xugMv-woAmC4XjX0u1nctdNN2To3He-RGJjjVr9qCvwtfct1QMqz5-e730hvDWrP7lUhtI9dcokvzn7zNUoMI6tB0H3eKv8UPTiLcxpVIKa2_RVyAbvTH2Uob00p_u32hwvwbNk2DJdPzI8_aR8QrDsQTRLx1Dokcso26NixHjiSi5CL2EAZZ0ZsIWXlNYdt_61oKpPXAY8QbcuedGZcJWGjBwUFONAcj5tmKWZw3obYXpTnBB_euj9Y1GI6NOw_jj1ZGj2YgdAkZ3z_QVcS0saBHReZSWklFohZSxquzDOXRQjHI6gAM3BzgtKvLt38RXcwPGAHCFesHJKtGkzQegEtXJbgcW9c0Kc-inED5gYAr1Fa5PsA04eOF88KDX43Lw6sQZWviCA9nYF-_JhdeoW3NGZkjd/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
706,On Gourmet Taberna,"Ubicado en Zumaia, las especialidades de este restaurante son la hamburguesa de chuletón, ...",,Zumaia,Guipúzcoa,Costa Vasca,,943 14 35 06,,https://turismoa.euskadi.eus/es/restaurantes/on-gourmet-taberna/webtur00-content/es/,0,Restaurante,,,0,0,43.2986279,-2.2566506,4.3,256.0,https://places.googleapis.com/v1/places/ChIJn9SSL9_PUQ0RiFh3SMDraw8/photos/Ab43m-uupJK3QHU0O79dUfzAPXZCcp4UVHMrvIHfM02Ydce2YpSXSKY-aXlafpm4e2bXew6AwvWSN7kG70k8izS99HRiUStZy4OQ8sv1kyh3xD9__K08lwhGEwRM12YpSUotILmX2pB2LL9ryg2IBG9cs-p7UIVpj8W72mtVzfGkZYudYh-Voz2xmgX2Fmx8hPBl2cc72jCDTcyCMN6TWaaQvUFpkyVPH3UlwG-aBCWRDeBUp7erBOsr-OY_Wts5vTXbkCHtssfgl3U2XPxO3H3a2ez5bKGJ3gXkLy8woDBW-vL7_F3UuWWF0EsbUstccfhMWM0lsUUOKahTfd-RZ-fD5Toura_Bx1jOAL1eZibpYu6dq0vzEGiRzrw9JmJXFreov2vWPzk1g1I37iYpUKC7_5sg9moyLFrkmr4nho8owUO-s8Pd/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
707,Aita Mari jatetxe taberna,Aita Marri jatetxe taberna ,,Zumaia,Guipúzcoa,Costa Vasca,,679 10 31 67,,https://turismoa.euskadi.eus/es/restaurantes/aita-marri-jatetxe-taberna/webtur00-content/es/,0,Restaurante,,Moderado,0,0,43.2998343,-2.2537611,4.4,597.0,https://places.googleapis.com/v1/places/ChIJNzAiALXPUQ0Rn-z7vzEfVx8/photos/Ab43m-uwl13CXrpy0QpQn9sHHC904nJFk-Bx-NGARULfGXyllPh8RYTU-kvc_Q__BW-quKP37kFiUVs_IGaJTUnpGco9MhRAPCOUPCHxI7tP_pxE3AhRuaT56xIZSYzNvTsyeARthxi_EvcBhSUw7CuONPjp1bU8XdqMYGU1SdpT8iZ5oL3fMbWpkdBMbG2i8n_k5xjU-YT1K8fDvkHjNphMBtH3-rZjYNvlCfRfDGAoG36ZT3gnMBOpxKXsFKq6MmG-inU-Z2NbfA7w50Ri_a44zQ39inn-qg0BnPhnPA6aZQXKfeNMDvY7eBkLzQOUCl0R-rCLNaPnG6uLt-urh52QxNj7MqONoFwXrov46vmrLTneZjRRi0t6n8uEex5UdStMZAd05R7c6RrQtYLNB6QECFBkZZiSsjy1S54O7AmmNusPFoc3ZBHuA_fsTDs-sSDV/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
708,Ezkur - Txerri,,,Getaria,Guipúzcoa,Costa Vasca,,628 20 27 68,https://www.ezkurtxerri.com,https://turismoa.euskadi.eus/es/productores-alimenticios-bebidas/ezkur-txerri/webtur00-content/es/,1,tienda,Agricultura Ecológica,,0,0,43.280314,-2.209715,5.0,2.0,,1,0
709,Garoa,Queseria tradicional elaboradora de queso Idiazabal,,Zerain,Guipúzcoa,Montes y Valles vascos,,652 73 82 91,,https://turismoa.euskadi.eus/es/queserias/garoa/webtur00-content/es/,1,queseria,Eusko Label,,0,0,43.010814,-2.270865,5.0,6.0,https://places.googleapis.com/v1/places/ChIJ83zqwNkxUA0RHcbX-ZGnKNk/photos/Ab43m-s-3DNLyxJrKZsipozcqN8-oUR8X4fnmApuTdXxDpsm0nU2R_8CBilxEvm8_h2MPDDIKkO4K_CTWRdQylf6R6GNLzf2QK_PHvJ4sW5kYE0whLa5_Y7i1pfyFwaQ1FFhpZ0Zh_v5zgDpfH6pvLq-bZTClPZynCWNBK0qS_CoL9RH9O25Ki7uRAoOYr6LDvHIWF-tzKfmtDJWsJj2aY9-sPDlRLu5n-vkKqWvp-L1uDUsHBx8fT00HmbJADeJXyNW9oFxZUyStN7hoM7BewPpYZVnU0dWhMj9ioPdw3hvTCa9A4QoXAqKlOPk2IrBuCESTkz0HFWrU7tlDbmOcXyzSaKUyzv4kgRXOQh8il3JbjgG4xc3FUlDKpYyvPN19h6LAlP4QqBDA6A0yXKhgpta1BJ0otGqWb9JkH3wCE6y_C0leEYP/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
711,Mahala Naturala,,,Leaburu,Guipúzcoa,Montes y Valles vascos,info@mahala.eus,943 67 07 24,https://mahala.eus/,https://turismoa.euskadi.eus/es/productores-alimenticios-bebidas/mahala-naturala/webtur00-content/es/,1,tienda,Agricultura Ecológica,,0,0,43.122757,-2.047884,5.0,20.0,https://places.googleapis.com/v1/places/ChIJcaft0Y5MUA0RLrvUPtYwpUU/photos/Ab43m-tFpPhiE4HdUHbLQE99BGfZ7j01SMfWHb3dfxKJlHv5KWvipIw21bPB8S3kbBsepiSW6nQiucGhjwph-f7ZP6GeuGvmqfLPYOojcRUwXXDhhJeRZ3qs8_4Nrs1OO5pXp18XHFn0fOllhR4Nb25eF8WcyA7IefZmp5p-SKV8sWb891_PfNjISn2x_qZw1MGbTtZd0U79AnfIsw3ZIt0bcRbiBvcM_UlZJ0D5TzvJjjPouXsHPgbDQPZb6BP3ZbQMXq7UphGnhWWOAgSv1isON6J0qt_7O9MAZopqlPGTzgcBmy59yPxy8BTMj-KfN45ajWu0wmzQgqNB9wlX5gxDpUVT42fMLKOgniWG1vV84MdvWwFTE33NVqT74XeQYGb7u5FSGj2Aq2qtMwUVw-5WE7XtpiMduAHgspq1P6bescbXWeDBXw94cKvyeKLSRj8E/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
712,Gaztiñatxulo,Queseria tradicional elaboradora de queso Idiazabal,,Idiazabal,Guipúzcoa,Montes y Valles vascos,,618 72 14 73,,https://turismoa.euskadi.eus/es/queserias/gaztinatxulo/webtur00-content/es/,1,queseria,Eusko Label,,0,0,42.996416,-2.233196,4.6,77.0,https://places.googleapis.com/v1/places/ChIJ29E13Ac6UA0RT9Rnt3LXfyM/photos/Ab43m-vqxoditltlAQoqaYIML3q05VwuVhJKG2JgSQoFQv1hoCwFRRqE5HprtsoMunfeds34Y4RYbO8WnK6K7iaMUjgd0PE_xBZRo4dq3I4AzYFo3Qg5oKV_8ug5nZmyOFwpfs0sC3fXEe2GHbh980tjm5TPBq48jijMzAU3TUG2sTteIAdqwSsclhea1DvqkTWGBjR1mX5bZs9y5zZmsfWkDCBU3WSp01tOniZH2P0HCen1L7c-F6Ewyuhm78VvVyUs4y1eznt98K4mDxasBtO0qiB-y2IFpfz4epM0xSVO7Kb2-rkRHa43zL6GU7Ik8gDtFrsaaFSHP1dpylu25cirTqfZr3kGhiM-T6QTyBci2_mISCO0-PR9bUnlART9k6NVm_qGVvztTvPKs7Wzeus_1_9AvVWOjYlVHY4YbZBVQBD4y5nv/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
713,Germinados Kimuak,,,Maruri-Jatabe,Vizcaya,Montes y Valles vascos,info@kimuak.es,946 74 19 13,https://kimuak.es/,https://turismoa.euskadi.eus/es/productores-alimenticios-bebidas/germinados-kimuak/webtur00-content/es/,1,tienda,Agricultura Ecológica,,0,0,43.38517,-2.860072,4.3,6.0,https://places.googleapis.com/v1/places/ChIJg5vfzntDTg0R_RMQrPt53jE/photos/Ab43m-ske7Tl-WOkX8eimIrblN3xrKnT95L8LO3JwQEyrVzHNlJOPQDHTghzzQnfD6DA1XQZEh8dFBrL-zYkRlFWYutPeaUAIP5hmRUU4IbQoOKOKed7_4NiYEQM3bFHQmbKCgdV9IqgFKCtodEa2Kbeqhr0v9pTx2BrgwD1xRuE5vjGDjJY-MbbGd35uZ_VoXURkhKgt0KuWnGBxcN3u10CzQXbkQ1WaoGCe9Koz8bV93B62iZBrP2iP8t0QmLp8gwEC1R0rkSTmXA6HBCETiT4D0pFkbgFnXgaV73_4hBqLw8GlBQSm1WAty4J3ytsdcq07Z3gpRBkiFXqS6eTh3ZfzKaNgo8PwY-wZmBIAJyzygcYhxsX9ahZlMd8t63HGOjX2_F3q03XdeGaDx8HYHuE-kTGdOlafpmk9QJw5BxR_k0dwn9M/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
714,Gomiztegi Baserria,Caserío que elabora queso de Denominación de Origen Idiazabal. Se realizan visitas ...,,Oñati,Guipúzcoa,Montes y Valles vascos,,688 68 97 25,https://www.gomiztegi.eus,https://turismoa.euskadi.eus/es/queserias/gomiztegi-baserria/webtur00-content/es/,1,queseria,Eusko Label,,0,0,42.990833,-2.412187,4.4,78.0,https://places.googleapis.com/v1/places/ChIJgRIxqvE2UA0RKog-pDF254I/photos/Ab43m-ubXqQSlgGxV6WTKKAOYhiKWncEdsPJuKmWpgstSHPlEHhptZqBwAzXEXrOd_zpxbuKzQm5xQTptAFreoxY9GnTdZ9I9R54_hrgBblkmi9RPqpr4gTaUFLzyFP96KNPrv_zK7X1uggHQ9jyqfDQnHTTFokNynwT9FQrTto7hkEZ9gBsPfyLqJ2OKBjRwDT0mDsMqw01OI_uOO09vUbs0buK2Pbk2IXagNLFoac2VQDBUVQyzEFUbe2V6Tk-TOC8T9zQPM6JR1Uk3vWuGcgzzMf4lUEiZOZFNKIsco_0PYSPwYe1QPLPcfuNnR4Jk5sGG7wINp7yYsMXDtyb02AYwCiwuhDmKGP8ltHHHNQ2EZwJqOQ6RTHePrwQWGEX3DVmrshHIl5ljbC4Sq_fNRgHJCY3oEjoH18fZRwcjGKdXN4/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
715,MAISOR,,,Getaria,Guipúzcoa,Costa Vasca,,943 14 09 93,https://www.maisor.com,https://turismoa.euskadi.eus/es/conserveras/maisor/webtur00-content/es/,1,tienda,Euskal Baserri,,0,0,43.306341,-2.201901,4.3,91.0,https://places.googleapis.com/v1/places/ChIJh4kfrJ_IUQ0RqH9QiTEf3lE/photos/Ab43m-svrpRIbw2wNOFivb6j-9We7eeCpWZMrd5aMU-ov_niEhrcNaGIZ7v3FTGLULqZKD5RaOOcfPFbo7fbsRZGpJ4hJgtOW8DsvvtQHad5Tih1zjJDX5nnQNWsliR-gJ9h_gouc0lvRrdSGFYWIcaqA9jgxH86xTcnEPGERYg8_XYmLbv2mJi7c8mFWYmC9Rucu5gF9pW78vCz-dKhFYeCOHSft43KbyXbfC9RWRQpGf_uz46oAK8-FB6WtWLojBCuKP6o_g9HXEhBycmgBfbHFeCAEzPjLuPgo5qnfR55npIhsnNIZkf5l3NSdkxZOUNxjCuEKAw2crWbO0ZgkKh9m8NwrZ4OjxLujQquIsDq_VT_x1kh-Y_IGs50HVEypgH-xeAKYXuH427OSE6MTMx7PLDG3A2_PgYzgKLQjM57nwY8Hw/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
718,Borda,,,Olaberria,Guipúzcoa,Montes y Valles vascos,info@borda.eus,943 16 06 81,https://www.borda.eus,https://turismoa.euskadi.eus/es/productores-alimentos-bebidas/borda/webtur00-content/es/,1,tienda,Agricultura Ecológica,,0,0,43.023071,-2.198776,4.4,13.0,https://places.googleapis.com/v1/places/ChIJreSKUxE3UA0Rf_3aAcDgtwY/photos/Ab43m-uNwn-0rQOXTkXYMT0ToHPNQZemW5IyLbuVvJaImHkPM7ALAPobtQr5rHLzUnYOr8IkzycZvQftfqqrjoJt6NosJrdSI3iRuAd9AM6cEQ5-xJmfIBXW2EQOOBI7qgI0DNPiYy6YLuzxqlqd1FaKk1tndKo7lEfk8xJVZF9xpYDp9HE5MwbTGKOW2HpTNBo247oEUFkTIfVoGirzQaFysRP7eY59yLh5mlG8OzOnxlQPjOzQ0rbmOttCRwCQZnH_4CTO7VWXQX6f7y1na9UN_Uy437e-vEDxIsNeYldoiYp-Iu-6GFu3DY5_AXAmY9dH1MwCmfp48f-Lm7Gf38RazdGAlXe00e5Kk239_881XlF8M_NZ90tO93pV6nkDafGPfngrZDuBz0M8T1Mixw3NgY2TBywwIyrI8gvGNRIOg6cBjE4/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
719,Chocolates de Mendaro-Saint Gerons,Elaboración artesanal de chocolate desde 1850. Molino y el obrador original,,Mendaro,Guipúzcoa,Montes y Valles vascos,,,https://www.chocolatesdemendaro.com/,https://turismoa.euskadi.eus/es/pastelerias-y-confiterias/chocolates-de-mendaro-saint-gerons/webtur00-content/es/,1,tienda,Agricultura Ecológica,,0,0,43.253689,-2.388475,4.7,31.0,https://places.googleapis.com/v1/places/ChIJr2TDAUrXUQ0RBPBAWeBNpwY/photos/Ab43m-vFxv3CQrwisNyADXbtYQJsBiag3iLoGnW0fQwj6ci8XKzap312bMBw2f2Crr3n5Ur2qi9_-or_38Bom5FGOjYAHjoUkT2Oln286LdTeGunx6b-6PqLqrBp-MeNXeDRIc9F4KXogQwBaBTGRZoxjO-HCKH8jTi1j-7jembs1zg6kqyMput2-uk8MIUSsrbnjdLFsUQDC8kRljXRa2sqk0h6-w0sP8vEK9zcAOjUPA5OKP3OqE6IP4MjOss0aNM5VnffaGDevNzROKnkyibeFy2tRmR_TetG09xiil7DLGT-tTHut4GS93u8VJ2uLaCEhrJs3oZ8bjKWYCp07Z3PI8oNbfvKsnfjJPaBG0K1MxHG8Bz0D6LWGTfn_AxDEV-Ce0KZLlom4Ls469-3qEkAyHnX5REn0RDDvT3A9s74Kj4bvw/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
720,"Conservas Zallo, S.A.",,,Bermeo,Vizcaya,Costa Vasca,,946 18 63 18,https://www.zallo.com,https://turismoa.euskadi.eus/es/conserveras/conservas-zallo-sa/webtur00-content/es/,1,tienda,Euskal Baserri,,0,0,43.421395,-2.736355,4.6,58.0,https://places.googleapis.com/v1/places/ChIJJaBni1A-Tg0RD3VEYIzu42E/photos/Ab43m-towuh01PjNZet2MmLrP2gNIccakFS9Zv3pVQWVFFStFZoyl0uKnb4RaiFf0slEZ2GzGrdq6Mth-5hg0c2CtODHRvQlJn6yzgW-N4b9Ij2MX09GNVVbm6ao5phdgVITeEgcdp9MI-dwLZSI775W62Sf5AWQEXRxZSw6LC0-bp2Un_ztm8Vo2xhVQOWlV1cKDPPobClSaUsw7RzdcUuMoX8fNAcNEIqhbHvXeQA4DOhEnb_SIq4CtR-DnOuGi7Yps1R_qor7JD0UMxlRg3PdmtOH0DF4luV11TujfuFj81T4D9aId5-rtAuiYagWOV4QF8HLVauc90WJixXHBCabwlDvon-TkyqyKvKW1ZTybGusDBOli4TQVEH3gRu2ci0W3EXpvXIDPDxW7M5TuJ-4XPo4q0xcJOaezaMf1oEiBP5yGIr7/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
722,Baias Garagardotegia,,,Urkabustaiz,Álava,Montes y Valles vascos,cervezabaias@gmail.com,615 78 36 24,https://baiasgaragardotegia.com/,https://turismoa.euskadi.eus/es/productores-alimenticios-bebidas/baias-garagardotegia/webtur00-content/es/,1,tienda,Agricultura Ecológica,,0,0,42.98981403217266,-2.928304362951621,4.6,103.0,https://places.googleapis.com/v1/places/ChIJIUONDgWwTw0RlfUlGwhGZss/photos/Ab43m-uQkZl97PAwRUa9RBfSjcXa-XVfWlpbhAbU0wijNhAHQHThwwkBWLTjZ4nBD6VkXZFj-DcIE2QhCN2W-QGy7w6RSq73mkeKPZoYw60mXPYfOoGdFE-chDSPS3xcNH7PmXZJnNMbqmI0IZzPEY5g12mWsKs1pUekIfvJ8ZQjZ-8S0VC2bQpWDlwCzXE0beNC2xKdYyAI7iXKkt5-d0ByZ2OuqiYx3uUp6e6MkmPJWKaaCADSiqklmKH_eyL0Tfy2KHtbqMyeNr05LJnYSSPkwPDm7EAXcgBbQ2KkUtbBSDlEzg8cUHrxGdLcpVP35hp76hi4rJ5GEnuNpEJ1wwggWu-cj8QnU-4RfKtYyHACWPgbhHj03MSu3A4WmqxWKYZo6Zriw7jqROK_oAq50aBNKoKebKAx-W7R65T6DfPx6Tg-Kg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
